amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,start-date,units,slug
222037.34,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.A.1.3,,2020-05-28,2017-06-26,,
472026.66,education,16/01524/HYB-da,16/01524/HYB-S2.B.B.1,,2020-05-28,2017-06-26,,
472026.67,education,16/01524/HYB-da,16/01524/HYB-S2.B.B.2,,2020-05-28,2017-06-26,,
472026.67,education,16/01524/HYB-da,16/01524/HYB-S2.B.B.3,,2020-05-28,2017-06-26,,
1.4136E+5,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S2.B.C.1,,2020-05-28,2017-06-26,,
1.4136E+5,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S2.B.C.2,,2020-05-28,2017-06-26,,
1.4136E+5,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S2.B.C.3,,2020-05-28,2017-06-26,,
52245.33,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.D.1,,2020-05-28,2017-06-26,,
52245.33,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.D.2,,2020-05-28,2017-06-26,,
52245.34,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S2.B.D.3,,2020-05-28,2017-06-26,,
173104,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S2.B.E.1,,2020-05-28,2017-06-26,,
,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S3.,,2020-05-28,2017-06-26,1,
,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S5.,,2020-05-28,2017-06-26,1,
,affordable-housing,16/01524/HYB-da,16/01524/HYB-S6.,,2020-05-28,2017-06-26,40,
1.35E+4,monitoring-fees,16/01524/HYB-da,16/01524/HYB-MONPh2,,2020-06-05,2017-06-26,,
289306.66,education,16/01524/HYB-da,16/01524/HYB-S7.A.1,,2020-05-28,2017-06-26,,
289306.66,education,16/01524/HYB-da,16/01524/HYB-S7.A.2,,2020-05-28,2017-06-26,,
289306.66,education,16/01524/HYB-da,16/01524/HYB-S7.A.3,,2020-05-28,2017-06-26,,
86659,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S7.B.1,,2020-05-28,2017-06-26,,
86659,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S7.B.2,,2020-05-28,2017-06-26,,
86659.76,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S7.B.3,,2020-05-28,2017-06-26,,
31981,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S7.C.1,,2020-05-28,2017-06-26,,
31981,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S7.C.2,,2020-05-28,2017-06-26,,
31983.44,transport-and-travel,16/01524/HYB-da,16/01524/HYB-S7.C.3,,2020-05-28,2017-06-26,,
35365,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S7.D.1,,2020-05-28,2017-06-26,,
35365,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S7.D.2,,2020-05-28,2017-06-26,,
35366,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S7.D.3,,2020-05-28,2017-06-26,,
,open-space-and-leisure,16/01524/HYB-da,16/01524/HYB-S7.E.1,,2020-05-28,2017-06-26,1,
,affordable-housing,16/01524/HYB-da,16/01524/HYB-S7.G,2018-05-08,2020-05-28,2017-06-26,30,
,green-infrastructure,16/01524/HYB-da,16/01524/HYB-S7.H,,2020-05-28,2017-06-26,1,
5E+2,monitoring-fees,16/01524/HYB-da,16/01524/HYB-MONPh1.1,,2020-06-05,2017-06-26,,
1.2E+4,monitoring-fees,16/01524/HYB-da,16/01524/HYB-MONPh1.2,,2020-06-05,2017-06-26,,
,affordable-housing,18/00143/VAR-da,18/00143/VAR,2019-06-17,2020-05-28,2018-05-08,30,
25992,open-space-and-leisure,18/02173/VA4-da,18/02173/VA4-J,,2020-05-28,2019-08-14,,
,open-space-and-leisure,18/02173/VA4-da,18/02173/VA4-F,,2020-05-28,2019-08-14,1,
5E+2,monitoring-fees,18/02173/VA4-da,18/02173/VA4-MON,,2020-06-05,2019-08-14,,
,affordable-housing,18/02178/VA4-da,18/02178/VA4,,2020-05-28,2019-06-17,30,
5E+2,monitoring-fees,18/02178/VA4-da,18/02178/VA4-MON,,2020-06-05,2019-06-17,,
3.84E+4,green-infrastructure,16/02357/FUL-da,16/02357/FUL-S2.A,,2020-06-23,2018-02-15,,
29909.33,open-space-and-leisure,16/02357/FUL-da,16/02357/FUL-S2.B.1-Play,,2020-06-23,2018-02-15,,
29909.33,open-space-and-leisure,16/02357/FUL-da,16/02357/FUL-S2.B.2-Play,,2020-06-23,2018-02-15,,
29909.34,open-space-and-leisure,16/02357/FUL-da,16/02357/FUL-S2.B.3-Play,,2020-06-23,2018-02-15,,
138581.67,education,16/02357/FUL-da,16/02357/FUL-S2.B.1-CH,,2020-06-23,2018-02-15,,
138581.67,education,16/02357/FUL-da,16/02357/FUL-S2.B.2-CH,,2020-06-23,2018-02-15,,
138581.66,education,16/02357/FUL-da,16/02357/FUL-S2.B.3-CH,,2020-06-23,2018-02-15,,
,affordable-housing,16/02357/FUL-da,16/02357/FUL-S4.1,,2020-06-23,2018-02-15,13,
8.5E+3,monitoring-fees,16/02357/FUL-da,16/02357/FUL-MON,,2021-02-12,,,
23603.5,green-infrastructure,16/01161/FU4-da,16/01161/FU4-2.1,,2020-05-28,2017-08-18,,
7867.5,education,16/01161/FU4-da,16/01161/FU4-2.2,,2020-05-28,2017-08-18,,
31471,education,16/01161/FU4-da,16/01161/FU4-2.3,,2020-05-28,2017-08-18,,
7868.5,education,16/01161/FU4-da,16/01161/FU4-2.4,,2020-05-28,2017-08-18,,
23603.5,open-space-and-leisure,16/01161/FU4-da,16/01161/FU4-2.5,,2020-05-28,2017-08-18,,
39256,open-space-and-leisure,16/02266/FU4-da,16/02266/FU4-S2.A,,2020-05-28,2017-06-13,,
90648,education,16/02266/FU4-da,16/02266/FU4-S2.B.1,,2020-05-28,2017-06-13,,
90649,education,16/02266/FU4-da,16/02266/FU4-S2.B.2,,2020-05-28,2017-06-13,,
,affordable-housing,16/02266/FU4-da,16/02266/FU4-S4.,,2020-05-28,2017-06-13,6,
86820.36,other,17/00386/FUL-da,17/00386/FUL-S1.2.1,,2020-10-19,2017-09-21,,
32246,open-space-and-leisure,17/00386/FUL-da,17/00386/FUL-S1.2.3,,2020-06-02,2017-09-21,,
22567.64,education,17/00386/FUL-da,17/00386/FUL-S1.2.5,,2020-06-02,2017-09-21,,
1.5E+3,monitoring-fees,17/00386/FUL-da,17/00386/FUL-MON,,2020-06-05,2017-09-21,,
9814,open-space-and-leisure,17/01610/FU4-da,17/01610/FU4-S2.1,,2020-06-02,2018-06-04,,
7E+3,green-infrastructure,17/01610/FU4-da,17/01610/FU4-S2.2,,2020-06-02,2018-06-04,,
1E+3,monitoring-fees,17/01610/FU4-da,17/01610/FU4-MON,,2020-06-05,2018-06-04,,
8E+3,transport-and-travel,17/01781/FUL-da,17/01781/FUL-S2.2.2.1,,2020-06-02,2018-02-13,,
1E+4,transport-and-travel,17/01781/FUL-da,17/01781/FUL-S2.2.2.2,,2020-06-02,2018-02-13,,
6E+4,open-space-and-leisure,99/00230/LEG-da,99/00230/LEG-S4.1,,2020-06-02,2000-10-13,,
3.454E+4,green-infrastructure,99/00230/LEG-da,99/00230/LEG-S4.2.1,,2020-06-02,2000-10-13,,
,open-space-and-leisure,99/00230/LEG-da,99/00230/LEG-S4.2.2,,2020-06-02,2020-10-13,1,
4.95E+4,open-space-and-leisure,07/03808/FUL-da,07/03808/FUL-S2.1,,2020-06-02,2007-11-15,,
1E+5,transport-and-travel,07/03808/FUL-da,07/03808/FUL-S2.2,,2020-06-02,2007-11-15,,
94728.75,affordable-housing,11/01612/OUT-da,11/01612/OUT-S1.1,,2020-06-02,2011-08-16,,
82480.75,affordable-housing,11/01612/OUT-da,11/01612/OUT-S1.2,,2020-06-02,2011-08-16,,
58266.25,affordable-housing,11/01612/OUT-da,11/01612/OUT-S1.3,,2020-06-02,2011-08-16,,
235027.5,affordable-housing,11/01612/OUT-da,11/01612/OUT-S1.4,,2020-06-02,2011-08-16,,
55379,open-space-and-leisure,11/01612/OUT-da,11/01612/OUT-S1.2.1,,2020-06-02,2011-08-16,,
55379,open-space-and-leisure,11/01612/OUT-da,11/01612/OUT-S1.2.2,,2020-06-02,2011-08-16,,
6.93E+3,transport-and-travel,11/01796/FUL-da,11/01796/FUL-2.1,,2020-06-03,2012-01-25,,
4.907E+4,open-space-and-leisure,11/01796/FUL-da,11/01796/FUL-2.2,,2020-06-03,2012-01-25,,
58183,open-space-and-leisure,11/03442/FUL-da,11/03442/FUL-S3.1,,2020-06-03,2012-04-24,,
130799,education,11/03442/FUL-da,11/03442/FUL-S3.2,,2020-06-03,2012-04-24,,
,affordable-housing,11/03442/FUL-da,11/03442/FUL-S3.3,,2020-06-03,2012-04-24,9,
40558,open-space-and-leisure,12/01318/FUL-da,12/01318/FUL-1.,,2020-06-03,2012-11-01,,
71334,education,12/03113/FUL-da,12/03113/FUL-S3.1.1,,2020-06-03,2013-05-02,,
6412.24,education,12/03113/FUL-da,12/03113/FUL-S3.1.2,,2020-06-03,2013-05-02,,
,affordable-housing,12/03113/FUL-da,12/03113/FUL-S3.2,,2020-06-03,2013-05-02,4,
,affordable-housing,13/02903/FUL-da,13/02903/FUL-S2.,,2020-06-03,2014-11-28,12,
43111.5,open-space-and-leisure,13/02903/FUL-da,13/02903/FUL-S3.,,2020-06-03,2014-11-28,,
43111.5,education,13/02903/FUL-da,13/02903/FUL-S4.,,2020-06-03,2014-11-28,,
27339,open-space-and-leisure,14/02833/FUL-da,14/02833/FUL-S2.1.a,,2020-06-03,2015-11-19,,
27339,open-space-and-leisure,14/02833/FUL-da,14/02833/FUL-S2.1.b,,2020-06-03,2015-11-19,,
119131.5,education,14/02833/FUL-da,14/02833/FUL-S2.2.a,,2020-06-03,2015-11-19,,
119131.5,education,14/02833/FUL-da,14/02833/FUL-S2.2.b,,2020-06-03,2015-11-19,,
71334,education,14/02837/SUB-da,14/02837/SUB-S3.1,,2020-06-03,2014-10-28,,
24535,open-space-and-leisure,16/02081/SU4-da,16/02081/SU4-S2.2,,2020-06-03,2017-03-31,,
4.5E+4,green-infrastructure,16/02081/SU4-da,16/02081/SU4-S2.3,,2020-06-03,2017-03-31,,
,affordable-housing,16/02081/SU4-da,16/02081/SU4-S2.4,,2020-06-03,2017-03-31,8,
2E+3,monitoring-fees,16/02081/SU4-da,16/02081/SU4-MON,,2020-06-03,2017-03-31,,
4552,other,18/01058/FUL-da,18/01058/FUL-S2.,,2020-06-03,2019-09-20,,
4552,other,18/01108/FUL-da,18/01108/FUL-S2.,,2020-06-03,2019-09-10,,
5E+2,monitoring-fees,18/01108/FUL-da,18/01108/FUL-MON,,2020-06-05,2019-09-10,,
15932,other,19/00214/FUL-da,19/00214/FUL-S2.1.1,,2020-06-03,2019-11-01,,
15932,other,19/00214/FUL-da,19/00214/FUL-S2.1.1,,2020-06-03,2019-11-01,,
1E+3,monitoring-fees,19/00214/FUL-da,19/00214/FUL-MON,,2020-06-05,2019-11-01,,
9.1E+4,open-space-and-leisure,99/00875/LEG-da,99/00875/LEG-C4.,,2020-06-03,2002-05-19,,
37178,open-space-and-leisure,06/00206/LEG-da,06/00206/LEG-1a.,,2020-06-03,2006-08-02,,
5E+4,open-space-and-leisure,06/00206/LEG-da,06/00206/LEG-1b.,,2020-06-03,2006-08-02,,
,affordable-housing,18/00749/FUL-da,18/00749/FUL-S2.A,,2020-06-03,2019-10-07,2,
13319,open-space-and-leisure,18/00749/FUL-da,18/00749/FUL-S2.D,,2020-06-03,2019-10-07,,
1.5E+3,monitoring-fees,18/00749/FUL-da,18/00749/FUL-MON,,2020-06-05,2019-10-07,,
1E+3,monitoring-fees,16/02247/SUB-da,16/02247/FUL-MON,,2020-11-04,2017-12-04,,
5E+3,transport-and-travel,15/00691/FUL-da,15/00691/FUL-S2.A.1,,2020-11-04,2017-12-07,,
1.4E+5,education,15/00691/FUL-da,15/00691/FUL-S2.B.1,,2020-11-04,2017-12-07,,
4.2E+4,open-space-and-leisure,15/00691/FUL-da,15/00691/FUL-S2.C1.,,2020-11-04,2017-12-07,,
,affordable-housing,15/00691/FUL-da,15/00691/FUL-S3.,,2020-11-04,2017-12-07,6,
2E+3,monitoring-fees,15/00691/FUL-da,15/00691/FUL-MON,,2020-11-04,2017-12-07,,
90901,affordable-housing,16/01541/FUL-da,16/01541/FUL-S2.1.2.1,,2020-11-04,2018-12-01,,
90901,affordable-housing,16/01541/FUL-da,16/01541/FUL-S2.1.2.2,,2020-11-04,2018-12-01,,
2.64E+4,green-infrastructure,16/01541/FUL-da,16/01541/FUL-S2.2,,2020-11-04,2018-12-01,,
64142.12,education,16/01541/FUL-da,16/01541/FUL-S2.3.1,,2020-11-04,2018-12-01,,
64142.12,education,16/01541/FUL-da,16/01541/FUL-S2.3.2,,2020-11-04,2018-12-01,,
11566.5,open-space-and-leisure,16/01541/FUL-da,16/01541/FUL-S2.4.1,,2020-11-04,2018-12-01,,
11566.5,open-space-and-leisure,16/01541/FUL-da,16/01541/FUL-S2.4.2,,2020-11-04,2018-12-01,,
3.5E+3,monitoring-fees,16/01541/FUL-da,16/01541/FUL-MON,,2020-11-04,2018-12-01,,
12825,open-space-and-leisure,16/01502/OU4-da,16/01502/OU4-S1.2.1.1-A,,2020-11-04,2017-12-22,,
12825,open-space-and-leisure,16/01502/OU4-da,16/01502/OU4-S1.2.1.2-A,,2020-11-04,2017-12-22,,
12825,open-space-and-leisure,16/01502/OU4-da,16/01502/OU4-S1.2.1.3-A,,2020-11-04,2017-12-22,,
4.2825E+5,education,16/01502/OU4-da,16/01502/OU4-S1.2.1.1-CH,,2020-11-04,2017-12-22,,
4.2825E+5,education,16/01502/OU4-da,16/01502/OU4-S1.2.1.2-CH,,2020-11-04,2017-12-22,,
4.2825E+5,education,16/01502/OU4-da,16/01502/OU4-S1.2.1.3-CH,,2020-11-04,2017-12-22,,
7.365E+4,green-infrastructure,16/01502/OU4-da,16/01502/OU4-S1.2.3.1,,2020-11-04,2017-12-22,,
7.365E+4,green-infrastructure,16/01502/OU4-da,16/01502/OU4-S1.2.3.2,,2020-11-04,2017-12-22,,
7.365E+4,green-infrastructure,16/01502/OU4-da,16/01502/OU4-S1.2.3.3,,2020-11-04,2017-12-22,,
,other,16/01502/OU4-da,16/01502/OU4-S4.2,,2020-11-04,2017-12-22,1,
,affordable-housing,16/01502/OU4-da,16/01502/OU4-S2.3,,2020-11-04,2017-12-22,45,
275097,transport-and-travel,16/01502/OU4-da,16/01502/OU4-S1.2.1.1-H,,2020-11-04,2017-12-22,,
275097,transport-and-travel,16/01502/OU4-da,16/01502/OU4-S1.2.1.2-H,,2020-11-04,2017-12-22,,
275097,transport-and-travel,16/01502/OU4-da,16/01502/OU4-S1.2.1.3-H,,2020-11-04,2017-12-22,,
2.5545E+5,other,16/01502/OU4-da,16/01502/OU4-S1.2.1,,2020-11-04,2017-12-22,,
2.5545E+5,other,16/01502/OU4-da,16/01502/OU4-S1.2.2,,2020-11-04,2017-12-22,,
2.5545E+5,other,16/01502/OU4-da,16/01502/OU4-S1.2.3,,2020-11-04,2017-12-22,,
47333.33,transport-and-travel,16/01502/OU4-da,16/01502/OU4-S1.2.1.1-PT,,2020-11-04,2017-12-22,,
47333.33,transport-and-travel,16/01502/OU4-da,16/01502/OU4-S1.2.1.2-PT,,2020-11-04,2017-12-22,,
47333.34,transport-and-travel,16/01502/OU4-da,16/01502/OU4-S1.2.1.3-PT,,2020-11-04,2017-12-22,,
1.2825E+5,open-space-and-leisure,16/01502/OU4-da,16/01502/OU4-S1.2.1.1-SR,,2020-11-04,2017-12-22,,
1.2825E+5,open-space-and-leisure,16/01502/OU4-da,16/01502/OU4-S1.2.1.2-SR,,2020-11-04,2017-12-22,,
1.2825E+5,open-space-and-leisure,16/01502/OU4-da,16/01502/OU4-S1.2.1.3,,2020-11-04,2017-12-22,,
2E+3,monitoring-fees,16/01502/OU4-da,16/01502/OU4-MON,,2020-11-04,2017-12-22,,
9113,open-space-and-leisure,18/00485/FDC-da,18/00485/FDC-S2.,,2020-11-04,2018-11-12,,
1E+3,monitoring-fees,18/00485/FDC-da,18/00485/FDC-MON,,2020-11-04,2018-11-12,,
1.75E+4,open-space-and-leisure,19/01484/FU4-da,19/01484/FU4-S2.2.1.1,,2020-11-04,2020-01-15,,
1.75E+4,open-space-and-leisure,19/01484/FU4-da,19/01484/FU4-S2.2.1.2,,2020-11-04,2020-01-15,,
,affordable-housing,19/01484/FU4-da,19/01484/FU4-S4.,,2020-11-04,2020-01-15,6,
12470.35,green-infrastructure,19/01484/FU4-da,19/01484/FU4-S2.2.4.1,,2020-11-04,2020-01-15,,
12470.35,green-infrastructure,19/01484/FU4-da,19/01484/FU4-S2.2.4.2,,2020-11-04,2020-01-15,,
,green-infrastructure,19/01484/FU4-da,19/01484/FU4-S2.3.1,,2020-11-04,2020-01-15,1,
122196.5,education,19/01484/FU4-da,19/01484/FU4-S2.2.2.1,,2020-11-04,2020-01-15,,
122196.5,education,19/01484/FU4-da,19/01484/FU4-S2.2.2.2,,2020-11-04,2020-01-15,,
19628,open-space-and-leisure,19/01484/FU4-da,19/01484/FU4-S2.2.3.1,,2020-11-04,2020-01-15,,
19628,open-space-and-leisure,19/01484/FU4-da,19/01484/FU4-S2.2.3.2,,2020-11-04,2020-01-15,,
4.75E+3,monitoring-fees,19/01484/FU4-da,19/01484/FU4-MON,,2020-11-04,2020-01-15,,
,affordable-housing,19/01427/FU4-da,19/01427/FU4-S4.1,,2020-11-04,2020-02-20,10,
83475,other,19/01427/FU4-da,19/01427/FU4-S4.2.1,,2020-11-04,2020-02-20,,
395583,education,19/01427/FU4-da,19/01427/FU4-S4.2.2,,2020-11-04,2020-02-20,,
1.5E+3,monitoring-fees,19/01427/FU4-da,19/01427/FU4-MON,,2020-11-04,2020-02-20,,
196169,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.1,,2020-12-01,2016-06-10,,
196169,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.2,,2020-12-01,2016-06-10,,
196168,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.3,,2020-12-01,2016-06-10,,
196168,education,14/00538/HYB-da,14/00538/HYB-S3.A.1.4,,2020-12-01,2016-06-10,,
,affordable-housing,14/00538/HYB-da,14/00538/HYB-S3.B.,,2020-12-01,2016-06-10,13,
22364,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.1.1,,2020-12-01,2019-06-27,,
22364,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.1.2,,2020-12-01,2019-06-27,,
22363,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.1.3,,2020-12-01,2019-06-27,,
3831,affordable-housing,18/00255/FU4-da,18/00255/FU4-S2.2,,2020-12-01,2019-06-27,,
,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S3.3,,2020-12-01,2019-06-27,1,
19081,green-infrastructure,18/00255/FU4-da,18/00255/FU4-S2.5,,2020-12-01,2019-06-27,,
3.5E+3,monitoring-fees,18/00255/FU4-da,18/00255/FU4-MON,,2020-12-01,2019-06-27,,
118035,education,18/00438/FUL-da,18/00438/FUL-S2.1.1.1,,2020-12-01,2019-06-13,,
118035,education,18/00438/FUL-da,18/00438/FUL-S2.1.1.2,,2020-12-01,2019-06-13,,
118035,education,18/00438/FUL-da,18/00438/FUL-S2.1.1.3,,2020-12-01,2019-06-13,,
1.944E+4,other,18/00438/FUL-da,18/00438/FUL-S2.2.2.1,,2020-12-01,2019-06-13,,
19439,other,18/00438/FUL-da,18/00438/FUL-S2.2.2.2,,2020-12-01,2019-06-13,,
,affordable-housing,18/00438/FUL-da,18/00438/FUL-S4.,,2020-12-01,2019-06-13,10,
7.75E+3,monitoring-fees,18/00438/FUL-da,18/00438/FUL-MON,,2020-12-01,2019-06-13,,
